study,topic,Topic,pid_3,format,term,estimate,std.error,statistic,p.value,conf.low,conf.high,df,outcome,category,Estimator,value,Party,Format,lab_outside
1,Immigration,Immigrant population,Republican,Change + level,(Intercept),NA,0.07330262843906579,7.546680127869537,1.3884205051973623e-9,NA,NA,45.99999999999854,(YC == 0), Same,More-less,0.5531914893617021,Republican,Change + level,NA
1,Immigration,Immigrant population,Republican,Change + level,(Intercept),NA,0.05249310253140096,2.8372521918222215,0.006746585975576304,NA,NA,45.99999999999854,(YC == 1), More,More-less,0.14893617021276598,Republican,Change + level,NA
1,Immigration,Immigrant population,Republican,Change + level,(Intercept),-0.14893617021276598,0.09607815295267069,-1.5501564677886117,0.12795740113320564,-0.3423314614435047,0.044459121017972725,45.99999999999854,YC,  Diff,More-less,-0.14893617021276598,Republican,Change + level,-0.15 (0.10)
1,Immigration,Immigrant population,Republican,Counterfactual,(Intercept),NA,0.06265967111543966,3.113995776646092,0.003404926745784757,NA,NA,39.99999999999866,(YC == -1),Less,More-less,0.1951219512195122,Republican,Counterfactual,NA
1,Immigration,Immigrant population,Republican,Counterfactual,(Intercept),NA,0.07357611282438224,9.281909617845143,1.5831337405018778e-11,NA,NA,39.99999999999866,(YC == 0), Same,More-less,0.6829268292682928,Republican,Counterfactual,NA
1,Immigration,Immigrant population,Republican,Counterfactual,(Intercept),NA,0.05173952057462543,2.3570226039551585,0.023404710341882077,NA,NA,39.99999999999866,(YC == 1), More,More-less,0.12195121951219512,Republican,Counterfactual,NA
1,Immigration,Immigrant population,Republican,Counterfactual,(Intercept),-0.07317073170731708,0.08827785888221394,-0.8288684459933066,0.4120977114041703,-0.2515869398030899,0.10524547638845572,39.99999999999866,YC,  Diff,More-less,-0.07317073170731708,Republican,Counterfactual,-0.07 (0.09)
1,Supports charters,Supports charters,Democrat,Change,(Intercept),NA,0.06873010445603236,6.314005596027508,6.12579752312812e-8,NA,NA,52.00000000000322,(YC == -1),Less,More-less,0.4339622641509435,Democrat,Change,NA
1,Supports charters,Supports charters,Democrat,Change,(Intercept),NA,0.06650261419090688,5.390623667945276,1.7317972546724727e-6,NA,NA,52.00000000000322,(YC == 0), Same,More-less,0.358490566037736,Democrat,Change,NA
1,Supports charters,Supports charters,Democrat,Change,(Intercept),NA,0.056239758403476246,3.690399384761441,5.369195890767254e-4,NA,NA,52.00000000000322,(YC == 1), More,More-less,0.20754716981132082,Democrat,Change,NA
1,Supports charters,Supports charters,Democrat,Change,(Intercept),-0.22641509433962262,0.10654049780910725,-2.1251552132344953,0.03834452145479607,-0.44020424387794915,-0.012625944801296085,52.00000000000322,YC,  Diff,More-less,-0.22641509433962262,Democrat,Change,-0.23 (0.11)
1,Supports charters,Supports charters,Democrat,Change + level,(Intercept),NA,0.07275304578557179,5.378528742004772,2.5839558360546006e-6,NA,NA,44.999999999999766,(YC == -1),Less,More-less,0.391304347826087,Democrat,Change + level,NA
1,Supports charters,Supports charters,Democrat,Change + level,(Intercept),NA,0.07389883353033022,5.88348405414552,4.6486575443241975e-7,NA,NA,44.999999999999766,(YC == 0), Same,More-less,0.43478260869565216,Democrat,Change + level,NA
1,Supports charters,Supports charters,Democrat,Change + level,(Intercept),NA,0.056503155622080956,3.0779350562554617,0.0035436382324204353,NA,NA,44.999999999999766,(YC == 1), More,More-less,0.17391304347826086,Democrat,Change + level,NA
1,Supports charters,Supports charters,Democrat,Change + level,(Intercept),-0.2173913043478261,0.10728553926563332,-2.0262871010936223,0.04868732926977252,-0.4334754725606473,-0.0013071361350049382,44.999999999999766,YC,  Diff,More-less,-0.2173913043478261,Democrat,Change + level,-0.22 (0.11)
1,Supports charters,Supports charters,Democrat,Counterfactual,(Intercept),NA,0.05881787629278459,3.0912061651652345,0.0034919174153664316,NA,NA,43.00000000000049,(YC == -1),Less,More-less,0.18181818181818182,Democrat,Counterfactual,NA
1,Supports charters,Supports charters,Democrat,Counterfactual,(Intercept),NA,0.0660338179744218,11.357816691600547,1.5765160131555906e-14,NA,NA,43.00000000000049,(YC == 0), Same,More-less,0.7500000000000002,Democrat,Counterfactual,NA
1,Supports charters,Supports charters,Democrat,Counterfactual,(Intercept),NA,0.03843843094202264,1.7737929595684594,0.08317915079485431,NA,NA,43.00000000000049,(YC == 1), More,More-less,0.06818181818181819,Democrat,Counterfactual,NA
1,Supports charters,Supports charters,Democrat,Counterfactual,(Intercept),-0.11363636363636365,0.07425392901036848,-1.5303750946363524,0.13324819658506984,-0.26338368303359033,0.03611095576086304,43.00000000000049,YC,  Diff,More-less,-0.11363636363636365,Democrat,Counterfactual,-0.11 (0.07)
1,Supports charters,Supports charters,Republican,Change,(Intercept),NA,0.05697797585888973,2.371708245126284,0.023174865764740718,NA,NA,35.99999999999888,(YC == -1),Less,More-less,0.13513513513513514,Republican,Change,NA
1,Supports charters,Supports charters,Republican,Change,(Intercept),NA,0.07802030664724674,4.156921938165305,1.9022444523319194e-4,NA,NA,35.99999999999888,(YC == 0), Same,More-less,0.32432432432432434,Republican,Change,NA
1,Supports charters,Supports charters,Republican,Change,(Intercept),NA,0.0830589590747107,6.507913734559685,1.464064949960512e-7,NA,NA,35.99999999999888,(YC == 1), More,More-less,0.5405405405405406,Republican,Change,NA
1,Supports charters,Supports charters,Republican,Change,(Intercept),0.4054054054054055,0.11917798698489147,3.4016802570830453,0.0016541006131734462,0.16370124495242058,0.6471095658583904,35.99999999999888,YC,  Diff,More-less,0.4054054054054055,Republican,Change,0.41 (0.12)
1,Supports charters,Supports charters,Republican,Change + level,(Intercept),NA,0.049202908961969306,2.5945533945311605,0.012664811785797581,NA,NA,45.99999999999854,(YC == -1),Less,More-less,0.12765957446808512,Republican,Change + level,NA
1,Supports charters,Supports charters,Republican,Change + level,(Intercept),NA,0.0735706462561835,6.362389488234745,8.272784804642941e-8,NA,NA,45.99999999999854,(YC == 0), Same,More-less,0.4680851063829788,Republican,Change + level,NA
1,Supports charters,Supports charters,Republican,Change + level,(Intercept),NA,0.07235674844413015,5.586974647721762,1.1989029064438133e-6,NA,NA,45.99999999999854,(YC == 1), More,More-less,0.4042553191489362,Republican,Change + level,NA
1,Supports charters,Supports charters,Republican,Change + level,(Intercept),0.27659574468085113,0.09949980201438319,2.779862261845183,0.007851893471719997,0.07631303111274454,0.4768784582489577,45.99999999999854,YC,  Diff,More-less,0.27659574468085113,Republican,Change + level,0.28 (0.10)
1,Supports charters,Supports charters,Republican,Counterfactual,(Intercept),NA,0.05820252464746486,2.8635642126552705,0.0065734626491856475,NA,NA,41.00000000000066,(YC == -1),Less,More-less,0.16666666666666669,Republican,Counterfactual,NA
1,Supports charters,Supports charters,Republican,Counterfactual,(Intercept),NA,0.07584124375059006,8.162413858657255,3.9707289539451793e-10,NA,NA,41.00000000000066,(YC == 0), Same,More-less,0.6190476190476192,Republican,Counterfactual,NA
1,Supports charters,Supports charters,Republican,Counterfactual,(Intercept),NA,0.0640821399224722,3.343922574136276,0.0017736045613776664,NA,NA,41.00000000000066,(YC == 1), More,More-less,0.21428571428571427,Republican,Counterfactual,NA
1,Supports charters,Supports charters,Republican,Counterfactual,(Intercept),0.04761904761904762,0.09610522780331832,0.4954886295727966,0.6229006840116913,-0.14646939740335527,0.2417074926414505,41.00000000000066,YC,  Diff,More-less,0.04761904761904762,Republican,Counterfactual,0.05 (0.10)
1,Tax cuts,Tax Cuts and Jobs Act,Democrat,Change,(Intercept),NA,0.06918047444081744,8.33939173713854,4.2987137082757165e-11,NA,NA,50.999999999997264,(YC == -1),Less,More-less,0.5769230769230769,Democrat,Change,NA
1,Tax cuts,Tax Cuts and Jobs Act,Democrat,Change,(Intercept),NA,0.06462831157052353,4.760952285695233,1.6320865238044304e-5,NA,NA,50.999999999997264,(YC == 0), Same,More-less,0.30769230769230765,Democrat,Change,NA
1,Tax cuts,Tax Cuts and Jobs Act,Democrat,Change,(Intercept),NA,0.044736922925984586,2.5791808608632856,0.012830393744503699,NA,NA,50.999999999997264,(YC == 1), More,More-less,0.11538461538461539,Democrat,Change,NA
1,Tax cuts,Tax Cuts and Jobs Act,Democrat,Change,(Intercept),-0.4615384615384615,0.09694246735578528,-4.760952285695233,1.6320865238044304e-5,-0.656158585656309,-0.26691833742061405,50.999999999997264,YC,  Diff,More-less,-0.4615384615384615,Democrat,Change,-0.46 (0.10)
1,Tax cuts,Tax Cuts and Jobs Act,Democrat,Change + level,(Intercept),NA,0.07106690545187015,4.69041575982343,2.661117040894299e-5,NA,NA,43.99999999999862,(YC == -1),Less,More-less,0.33333333333333337,Democrat,Change + level,NA
1,Tax cuts,Tax Cuts and Jobs Act,Democrat,Change + level,(Intercept),NA,0.07446027270295803,7.759544207992469,8.955996014942847e-10,NA,NA,43.99999999999862,(YC == 0), Same,More-less,0.5777777777777777,Democrat,Change + level,NA
1,Tax cuts,Tax Cuts and Jobs Act,Democrat,Change + level,(Intercept),NA,0.04290254662948546,2.071879081131249,0.04416972927524014,NA,NA,43.99999999999862,(YC == 1), More,More-less,0.08888888888888888,Democrat,Change + level,NA
1,Tax cuts,Tax Cuts and Jobs Act,Democrat,Change + level,(Intercept),-0.2444444444444444,0.09076307015852632,-2.693214806611312,0.009975989337153868,-0.42736539299890286,-0.06152349588998593,43.99999999999862,YC,  Diff,More-less,-0.2444444444444444,Democrat,Change + level,-0.24 (0.09)
1,Tax cuts,Tax Cuts and Jobs Act,Democrat,Counterfactual,(Intercept),NA,0.039309500219930994,1.7748239349298855,0.08317498687627321,NA,NA,41.999999999999616,(YC == -1),Less,More-less,0.06976744186046513,Democrat,Counterfactual,NA
1,Tax cuts,Tax Cuts and Jobs Act,Democrat,Counterfactual,(Intercept),NA,0.06277223796575145,12.596295751794125,7.4542511003687615e-16,NA,NA,41.999999999999616,(YC == 0), Same,More-less,0.7906976744186048,Democrat,Counterfactual,NA
1,Tax cuts,Tax Cuts and Jobs Act,Democrat,Counterfactual,(Intercept),NA,0.05346670079545209,2.609753017205041,0.012503023251582299,NA,NA,41.999999999999616,(YC == 1), More,More-less,0.13953488372093026,Democrat,Counterfactual,NA
1,Tax cuts,Tax Cuts and Jobs Act,Democrat,Counterfactual,(Intercept),0.06976744186046513,0.06976744186046513,1,0.3230372876029872,-0.07102895601058917,0.21056383973151943,41.999999999999616,YC,  Diff,More-less,0.06976744186046513,Democrat,Counterfactual,0.07 (0.07)
1,Tax cuts,Tax Cuts and Jobs Act,Republican,Change,(Intercept),NA,0,NA,NA,NA,NA,35.99999999999888,(YC == -1),Less,More-less,-0,Republican,Change,NA
1,Tax cuts,Tax Cuts and Jobs Act,Republican,Change,(Intercept),NA,0.07617808344724218,3.9026618135279443,4.001319114957214e-4,NA,NA,35.99999999999888,(YC == 0), Same,More-less,0.29729729729729726,Republican,Change,NA
1,Tax cuts,Tax Cuts and Jobs Act,Republican,Change,(Intercept),NA,0.07617808344724218,9.224473377429689,5.129915034899796e-11,NA,NA,35.99999999999888,(YC == 1), More,More-less,0.7027027027027027,Republican,Change,NA
1,Tax cuts,Tax Cuts and Jobs Act,Republican,Change,(Intercept),0.7027027027027027,0.07617808344724218,9.224473377429689,5.129915034899796e-11,0.5482063886571625,0.857199016748243,35.99999999999888,YC,  Diff,More-less,0.7027027027027027,Republican,Change,0.70 (0.08)
1,Tax cuts,Tax Cuts and Jobs Act,Republican,Change + level,(Intercept),NA,0.04546036031565444,2.3401261667248794,0.023670923404927255,NA,NA,45.99999999999854,(YC == -1),Less,More-less,0.10638297872340426,Republican,Change + level,NA
1,Tax cuts,Tax Cuts and Jobs Act,Republican,Change + level,(Intercept),NA,0.07235674844413015,8.233436322958386,1.34217117040196e-10,NA,NA,45.99999999999854,(YC == 0), Same,More-less,0.5957446808510639,Republican,Change + level,NA
1,Tax cuts,Tax Cuts and Jobs Act,Republican,Change + level,(Intercept),NA,0.06742861107915607,4.417595671307132,6.018580315753931e-5,NA,NA,45.99999999999854,(YC == 1), More,More-less,0.29787234042553196,Republican,Change + level,NA
1,Tax cuts,Tax Cuts and Jobs Act,Republican,Change + level,(Intercept),0.19148936170212771,0.08939253245534161,2.1421180991576816,0.037510946758578335,0.011551526546508262,0.37142719685774717,45.99999999999854,YC,  Diff,More-less,0.19148936170212771,Republican,Change + level,0.19 (0.09)
1,Tax cuts,Tax Cuts and Jobs Act,Republican,Counterfactual,(Intercept),NA,0.059494199598294974,2.869720215917757,0.006533611290428412,NA,NA,39.99999999999866,(YC == -1),Less,More-less,0.17073170731707318,Republican,Counterfactual,NA
1,Tax cuts,Tax Cuts and Jobs Act,Republican,Counterfactual,(Intercept),NA,0.07615851217559022,8.326663997864534,2.867255953447032e-10,NA,NA,39.99999999999866,(YC == 0), Same,More-less,0.6341463414634149,Republican,Counterfactual,NA
1,Tax cuts,Tax Cuts and Jobs Act,Republican,Counterfactual,(Intercept),NA,0.06265967111543966,3.1139957766460915,0.00340492674578476,NA,NA,39.99999999999866,(YC == 1), More,More-less,0.19512195121951217,Republican,Counterfactual,NA
1,Tax cuts,Tax Cuts and Jobs Act,Republican,Counterfactual,(Intercept),0.024390243902439036,0.09555872206907189,0.255238280445078,0.7998469276484994,-0.16874113760047926,0.21752162540535736,39.99999999999866,YC,  Diff,More-less,0.024390243902439036,Republican,Counterfactual,0.02 (0.10)
1,Undisputed accusation,Undisputed accusation,Democrat,Change,(Intercept),NA,0.054257113621244545,14.953260514015,1.795685272621438e-20,NA,NA,52.00000000000322,(YC == -1),Less,More-less,0.8113207547169814,Democrat,Change,NA
1,Undisputed accusation,Undisputed accusation,Democrat,Change,(Intercept),NA,0.05206789873629056,3.261343839027655,0.0019604941571893264,NA,NA,52.00000000000322,(YC == 0), Same,More-less,0.16981132075471703,Democrat,Change,NA
1,Undisputed accusation,Undisputed accusation,Democrat,Change,(Intercept),NA,0.01886792452830189,1,0.3219413481728338,NA,NA,52.00000000000322,(YC == 1), More,More-less,0.01886792452830189,Democrat,Change,NA
1,Undisputed accusation,Undisputed accusation,Democrat,Change,(Intercept),-0.7924528301886795,0.06235863877776731,-12.70798795035937,1.4191438310307228e-17,-0.917584593460082,-0.667321066917277,52.00000000000322,YC,  Diff,More-less,-0.7924528301886795,Democrat,Change,-0.79 (0.06)
1,Undisputed accusation,Undisputed accusation,Democrat,Change + level,(Intercept),NA,0.0697920592732311,9.870591240071256,9.968843169041747e-13,NA,NA,43.99999999999862,(YC == -1),Less,More-less,0.6888888888888888,Democrat,Change + level,NA
1,Undisputed accusation,Undisputed accusation,Democrat,Change + level,(Intercept),NA,0.06832943242540511,4.22788363132194,1.1726783909632069e-4,NA,NA,43.99999999999862,(YC == 0), Same,More-less,0.28888888888888886,Democrat,Change + level,NA
1,Undisputed accusation,Undisputed accusation,Democrat,Change + level,(Intercept),NA,0.02222222222222222,1,0.32277847875430954,NA,NA,43.99999999999862,(YC == 1), More,More-less,0.02222222222222222,Democrat,Change + level,NA
1,Undisputed accusation,Undisputed accusation,Democrat,Change + level,(Intercept),-0.6666666666666666,0.0778498944161523,-8.563488385776752,6.353243163822162e-11,-0.8235628195468507,-0.5097705137864825,43.99999999999862,YC,  Diff,More-less,-0.6666666666666666,Democrat,Change + level,-0.67 (0.08)
1,Undisputed accusation,Undisputed accusation,Democrat,Counterfactual,(Intercept),NA,0.07544284088704804,5.240375793923418,4.862172774318027e-6,NA,NA,41.999999999999616,(YC == -1),Less,More-less,0.3953488372093025,Democrat,Counterfactual,NA
1,Undisputed accusation,Undisputed accusation,Democrat,Counterfactual,(Intercept),NA,0.07713080907803255,6.331738236133039,1.32306914346547e-7,NA,NA,41.999999999999616,(YC == 0), Same,More-less,0.488372093023256,Democrat,Counterfactual,NA
1,Undisputed accusation,Undisputed accusation,Democrat,Counterfactual,(Intercept),NA,0.049463369732286364,2.3508117299081372,0.023502349760949046,NA,NA,41.999999999999616,(YC == 1), More,More-less,0.1162790697674419,Democrat,Counterfactual,NA
1,Undisputed accusation,Undisputed accusation,Democrat,Counterfactual,(Intercept),-0.2790697674418605,0.10162348480410774,-2.746114916053146,0.00884087939982078,-0.4841542627016786,-0.07398527218204243,41.999999999999616,YC,  Diff,More-less,-0.2790697674418605,Democrat,Counterfactual,-0.28 (0.10)
1,Undisputed accusation,Undisputed accusation,Republican,Change,(Intercept),NA,0.07401656182502245,9.85900603509299,9.066117299904304e-12,NA,NA,35.99999999999888,(YC == -1),Less,More-less,0.7297297297297298,Republican,Change,NA
1,Undisputed accusation,Undisputed accusation,Republican,Change,(Intercept),NA,0.06861056852129647,3.1513543886333415,0.003267184500326259,NA,NA,35.99999999999888,(YC == 0), Same,More-less,0.21621621621621623,Republican,Change,NA
1,Undisputed accusation,Undisputed accusation,Republican,Change,(Intercept),NA,0.03768738858261603,1.434274331201272,0.16012407999051034,NA,NA,35.99999999999888,(YC == 1), More,More-less,0.05405405405405406,Republican,Change,NA
1,Undisputed accusation,Undisputed accusation,Republican,Change,(Intercept),-0.6756756756756758,0.0953423895879132,-7.0868338689230095,2.5263072841570977e-8,-0.8690390040380638,-0.4823123473132878,35.99999999999888,YC,  Diff,More-less,-0.6756756756756758,Republican,Change,-0.68 (0.10)
1,Undisputed accusation,Undisputed accusation,Republican,Change + level,(Intercept),NA,0.0716734777251339,8.608781046763307,3.8072856804130435e-11,NA,NA,45.99999999999854,(YC == -1),Less,More-less,0.6170212765957447,Republican,Change + level,NA
1,Undisputed accusation,Undisputed accusation,Republican,Change + level,(Intercept),NA,0.06742861107915606,4.417595671307133,6.018580315753931e-5,NA,NA,45.99999999999854,(YC == 0), Same,More-less,0.29787234042553196,Republican,Change + level,NA
1,Undisputed accusation,Undisputed accusation,Republican,Change + level,(Intercept),NA,0.041142194186747624,2.0685912519011236,0.044231977660239404,NA,NA,45.99999999999854,(YC == 1), More,More-less,0.0851063829787234,Republican,Change + level,NA
1,Undisputed accusation,Undisputed accusation,Republican,Change + level,(Intercept),-0.5319148936170214,0.09546160228786517,-5.572029809567077,1.2618631415047585e-6,-0.7240691327280622,-0.3397606545059806,45.99999999999854,YC,  Diff,More-less,-0.5319148936170214,Republican,Change + level,-0.53 (0.10)
1,Undisputed accusation,Undisputed accusation,Republican,Counterfactual,(Intercept),NA,0.0790334231513154,6.172133998483676,2.7070964015260176e-7,NA,NA,39.99999999999866,(YC == -1),Less,More-less,0.4878048780487806,Republican,Counterfactual,NA
1,Undisputed accusation,Undisputed accusation,Republican,Counterfactual,(Intercept),NA,0.07789619230571372,5.322906474223772,4.210445096862831e-6,NA,NA,39.99999999999866,(YC == 0), Same,More-less,0.41463414634146356,Republican,Counterfactual,NA
1,Undisputed accusation,Undisputed accusation,Republican,Counterfactual,(Intercept),NA,0.04691557088212524,2.0795009796401454,0.044025001440777346,NA,NA,39.99999999999866,(YC == 1), More,More-less,0.0975609756097561,Republican,Counterfactual,NA
1,Undisputed accusation,Undisputed accusation,Republican,Counterfactual,(Intercept),-0.3902439024390244,0.10405233662293435,-3.7504578475079633,5.592152055135608e-4,-0.6005415192915013,-0.17994628558654743,39.99999999999866,YC,  Diff,More-less,-0.3902439024390244,Republican,Counterfactual,-0.39 (0.10)
2a,Biden / Hill,Biden skeptical of Anita Hill,Democrat,Change,(Intercept),NA,0.023606265622635552,10.335218094831335,6.945773741889075e-22,NA,NA,330.99999999963825,(YC == -1),Less,More-less,0.24397590361445784,Democrat,Change,NA
2a,Biden / Hill,Biden skeptical of Anita Hill,Democrat,Change,(Intercept),NA,0.02654444309200997,23.715625530627356,2.3570719474681295e-73,NA,NA,330.99999999963825,(YC == 0), Same,More-less,0.6295180722891566,Democrat,Change,NA
2a,Biden / Hill,Biden skeptical of Anita Hill,Democrat,Change,(Intercept),NA,0.018271388986048305,6.923722339499378,2.2939057858666812e-11,NA,NA,330.99999999963825,(YC == 1), More,More-less,0.12650602409638553,Democrat,Change,NA
2a,Biden / Hill,Biden skeptical of Anita Hill,Democrat,Change,(Intercept),-0.11746987951807229,0.03282668739283431,-3.5784871654066026,3.972323849135254e-4,-0.18204512083158686,-0.05289463820455774,330.99999999963825,YC,  Diff,More-less,-0.11746987951807229,Democrat,Change,-0.12 (0.03)
2a,Biden / Hill,Biden skeptical of Anita Hill,Democrat,Counterfactual,(Intercept),NA,0.020915363683922536,9.15830576361865,4.321786891736625e-18,NA,NA,353.9999999989966,(YC == -1),Less,More-less,0.19154929577464794,Democrat,Counterfactual,NA
2a,Biden / Hill,Biden skeptical of Anita Hill,Democrat,Counterfactual,(Intercept),NA,0.022771696218506186,33.275803067205445,5.044150006844408e-111,NA,NA,353.9999999989966,(YC == 0), Same,More-less,0.7577464788732388,Democrat,Counterfactual,NA
2a,Biden / Hill,Biden skeptical of Anita Hill,Democrat,Counterfactual,(Intercept),NA,0.011660608622896562,4.34833437875196,1.7957991317159925e-5,NA,NA,353.9999999989966,(YC == 1), More,More-less,0.05070422535211267,Democrat,Counterfactual,NA
2a,Biden / Hill,Biden skeptical of Anita Hill,Democrat,Counterfactual,(Intercept),-0.1408450704225352,0.02506579969413113,-5.619013641743592,3.894263682236696e-8,-0.19014167529619347,-0.09154846554887693,353.9999999989966,YC,  Diff,More-less,-0.1408450704225352,Democrat,Counterfactual,-0.14 (0.03)
2a,Biden / Hill,Biden skeptical of Anita Hill,Republican,Change,(Intercept),NA,0.02220656351722017,10.147995771669317,2.0800407269982194e-21,NA,NA,353.9999999989966,(YC == -1),Less,More-less,0.22535211267605643,Republican,Change,NA
2a,Biden / Hill,Biden skeptical of Anita Hill,Republican,Change,(Intercept),NA,0.024516068066245848,28.265452053991854,8.715877482530807e-93,NA,NA,353.9999999989966,(YC == 0), Same,More-less,0.6929577464788728,Republican,Change,NA
2a,Biden / Hill,Biden skeptical of Anita Hill,Republican,Change,(Intercept),NA,0.01455719886502885,5.611666200515872,4.049194857991851e-8,NA,NA,353.9999999989966,(YC == 1), More,More-less,0.08169014084507041,Republican,Change,NA
2a,Biden / Hill,Biden skeptical of Anita Hill,Republican,Change,(Intercept),-0.14366197183098592,0.028443793886397516,-5.0507317133840015,7.062204115320197e-7,-0.1996020369969028,-0.08772190666506904,353.9999999989966,YC,  Diff,More-less,-0.14366197183098592,Republican,Change,-0.14 (0.03)
2a,Biden / Hill,Biden skeptical of Anita Hill,Republican,Counterfactual,(Intercept),NA,0.012706900760046377,4.602186895770583,5.905990540748777e-6,NA,NA,341.0000000000524,(YC == -1),Less,More-less,0.05847953216374269,Republican,Counterfactual,NA
2a,Biden / Hill,Biden skeptical of Anita Hill,Republican,Counterfactual,(Intercept),NA,0.019596727815495176,43.120935684880735,4.06594401977025e-140,NA,NA,341.0000000000524,(YC == 0), Same,More-less,0.8450292397660808,Republican,Counterfactual,NA
2a,Biden / Hill,Biden skeptical of Anita Hill,Republican,Counterfactual,(Intercept),NA,0.01598942749811733,6.034689364677803,4.152671289754022e-9,NA,NA,341.0000000000524,(YC == 1), More,More-less,0.09649122807017546,Republican,Counterfactual,NA
2a,Biden / Hill,Biden skeptical of Anita Hill,Republican,Counterfactual,(Intercept),0.03801169590643275,0.0212184470735215,1.7914457064045723,0.07410844370190403,-0.0037238252167176855,0.07974721702958319,341.0000000000524,YC,  Diff,More-less,0.03801169590643275,Republican,Counterfactual,0.04 (0.02)
2a,DREAM Act,DREAM Act helps economy,Democrat,Change,(Intercept),NA,0.014767103086902718,5.3032238314572355,2.0851306670151352e-7,NA,NA,330.99999999963825,(YC == -1),Less,More-less,0.0783132530120482,Democrat,Change,NA
2a,DREAM Act,DREAM Act helps economy,Democrat,Change,(Intercept),NA,0.02714329405382961,15.535577448767924,2.920336499731897e-41,NA,NA,330.99999999963825,(YC == 0), Same,More-less,0.4216867469879518,Democrat,Change,NA
2a,DREAM Act,DREAM Act helps economy,Democrat,Change,(Intercept),NA,0.027482485496465637,18.193405398660254,9.34230749756141e-52,NA,NA,330.99999999963825,(YC == 1), More,More-less,0.5,Democrat,Change,NA
2a,DREAM Act,DREAM Act helps economy,Democrat,Change,(Intercept),0.4216867469879518,0.03478433948190839,12.12289073958913,3.065190240584118e-28,0.3532604970561427,0.49011299691976085,330.99999999963825,YC,  Diff,More-less,0.4216867469879518,Democrat,Change,0.42 (0.03)
2a,DREAM Act,DREAM Act helps economy,Democrat,Counterfactual,(Intercept),NA,0.011056756026479953,4.0877939247958235,5.396164419623073e-5,NA,NA,353.00000000031787,(YC == -1),Less,More-less,0.04519774011299436,Democrat,Counterfactual,NA
2a,DREAM Act,DREAM Act helps economy,Democrat,Counterfactual,(Intercept),NA,0.01838050100543459,46.87477891104327,1.2034634466003804e-153,NA,NA,353.00000000031787,(YC == 0), Same,More-less,0.861581920903955,Democrat,Counterfactual,NA
2a,DREAM Act,DREAM Act helps economy,Democrat,Counterfactual,(Intercept),NA,0.015474580031365226,6.024094921742869,4.2743558489220935e-9,NA,NA,353.00000000031787,(YC == 1), More,More-less,0.09322033898305088,Democrat,Counterfactual,NA
2a,DREAM Act,DREAM Act helps economy,Democrat,Counterfactual,(Intercept),0.048022598870056506,0.019636347540764144,2.4455973174422496,0.014949069593236957,0.009403656536602426,0.08664154120351059,353.00000000031787,YC,  Diff,More-less,0.048022598870056506,Democrat,Counterfactual,0.05 (0.02)
2a,DREAM Act,DREAM Act helps economy,Republican,Change,(Intercept),NA,0.023370184222842812,11.209660501086484,3.660519976294269e-25,NA,NA,353.9999999989966,(YC == -1),Less,More-less,0.2619718309859156,Republican,Change,NA
2a,DREAM Act,DREAM Act helps economy,Republican,Change,(Intercept),NA,0.026572064185904756,19.081778892815155,2.5162145731465847e-56,NA,NA,353.9999999989966,(YC == 0), Same,More-less,0.5070422535211269,Republican,Change,NA
2a,DREAM Act,DREAM Act helps economy,Republican,Change,(Intercept),NA,0.022400528541032718,10.31162791850396,5.645960362966073e-22,NA,NA,353.9999999989966,(YC == 1), More,More-less,0.23098591549295777,Republican,Change,NA
2a,DREAM Act,DREAM Act helps economy,Republican,Change,(Intercept),-0.03098591549295775,0.03728034044848067,-0.8311596707594057,0.4064436852634643,-0.10430470982907103,0.042332878843155536,353.9999999989966,YC,  Diff,More-less,-0.03098591549295775,Republican,Change,-0.03 (0.04)
2a,DREAM Act,DREAM Act helps economy,Republican,Counterfactual,(Intercept),NA,0.012475287142779165,4.479444224538094,1.0243693113677648e-5,NA,NA,338.9999999994759,(YC == -1),Less,More-less,0.05588235294117647,Republican,Counterfactual,NA
2a,DREAM Act,DREAM Act helps economy,Republican,Counterfactual,(Intercept),NA,0.02028859063621673,41.02566590754973,1.6263785286232552e-133,NA,NA,338.9999999994759,(YC == 0), Same,More-less,0.8323529411764694,Republican,Counterfactual,NA
2a,DREAM Act,DREAM Act helps economy,Republican,Counterfactual,(Intercept),NA,0.01711261988405394,6.531127708066413,2.3893209121270264e-10,NA,NA,338.9999999994759,(YC == 1), More,More-less,0.11176470588235295,Republican,Counterfactual,NA
2a,DREAM Act,DREAM Act helps economy,Republican,Counterfactual,(Intercept),0.055882352941176466,0.022030029214184864,2.5366445227042416,0.011640095696693335,0.012549583744955205,0.09921512213739772,338.9999999994759,YC,  Diff,More-less,0.055882352941176466,Republican,Counterfactual,0.06 (0.02)
2a,Obama Torture,Obama torture exec. order,Democrat,Change,(Intercept),NA,0.014503977303466217,5.191762455480493,3.644050997865171e-7,NA,NA,330.99999999963825,(YC == -1),Less,More-less,0.0753012048192771,Democrat,Change,NA
2a,Obama Torture,Obama torture exec. order,Democrat,Change,(Intercept),NA,0.02748049075971858,17.97551244385115,6.821069788268728e-51,NA,NA,330.99999999963825,(YC == 0), Same,More-less,0.4939759036144579,Democrat,Change,NA
2a,Obama Torture,Obama torture exec. order,Democrat,Change,(Intercept),NA,0.02721741280244676,15.825269458658626,2.132886542851246e-42,NA,NA,330.99999999963825,(YC == 1), More,More-less,0.43072289156626503,Democrat,Change,NA
